Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
8,0.0,3024,2.3199141520017292,"[1, 1, 1, 1]",15,512,6
16,0.0,3032,2.344281193014467,"[1, 1, 1, 1]",15,512,6
32,0.0,3048,2.3748474300082307,"[1, 1, 1, 1]",15,512,6
64,0.0,3080,2.4194083000184037,"[1, 1, 1, 1]",15,512,6
128,0.0,3144,2.493815622990951,"[1, 1, 1, 1]",15,512,6
256,0.0,3272,2.6214671000197995,"[1, 1, 1, 1]",15,512,6
512,0.0,3516,2.8639594269916415,"[1, 1, 1, 1]",15,512,6
0,0.0,3516,2.881662892003078,"[1, 0, 1, 1]",15,512,7
1,0.0,3517,2.9002419479948003,"[1, 0, 1, 1]",15,512,7
2,0.0,3518,2.9183050749998074,"[1, 0, 1, 1]",15,512,7
4,10.0,3521,2.937473908998072,"[1, 0, 1, 0]",15,512,7
8,10.0,3525,2.959618554014014,"[1, 0, 1, 0]",15,512,7
16,10.0,3533,2.984988729993347,"[1, 0, 1, 0]",15,512,7
32,10.0,3549,3.018480618018657,"[1, 0, 1, 0]",15,512,7
64,10.0,3581,3.068698821007274,"[1, 0, 1, 0]",15,512,7
128,10.0,3645,3.149951441999292,"[1, 0, 1, 0]",15,512,7
256,10.0,3773,3.2973683529999107,"[1, 0, 1, 0]",15,512,7
512,10.0,4020,3.583352311019553,"[1, 0, 1, 0]",15,512,7
0,0.0,4020,3.6028870129957795,"[1, 0, 0, 1]",15,512,8
1,2.5,4022,3.623365803010529,"[1, 0, 0, 0]",15,512,8
2,7.5,4024,3.6443650409928523,"[1, 1, 0, 0]",15,512,8
4,7.5,4026,3.6659219629946165,"[1, 1, 0, 0]",15,512,8
8,7.5,4030,3.6899395850196015,"[1, 1, 0, 0]",15,512,8
16,7.5,4038,3.7167204639990814,"[1, 1, 0, 0]",15,512,8
32,7.5,4054,3.7529660479922313,"[1, 1, 0, 0]",15,512,8
64,7.5,4086,3.80830033501843,"[1, 1, 0, 0]",15,512,8
128,7.5,4150,3.901540985010797,"[1, 1, 0, 0]",15,512,8
256,7.5,4278,4.070167575002415,"[1, 1, 0, 0]",15,512,8
512,7.5,4524,4.402699828991899,"[1, 1, 0, 0]",15,512,8
0,0.0,4524,4.421595777006587,"[1, 0, 0, 1]",15,512,9
1,10.0,4526,4.442881519993534,"[0, 0, 0, 1]",15,512,9
2,10.0,4527,4.463534050009912,"[0, 0, 0, 1]",15,512,9
4,10.0,4529,4.4850967900129035,"[0, 0, 0, 1]",15,512,9
8,10.0,4533,4.509283641004004,"[0, 0, 0, 1]",15,512,9
16,10.0,4541,4.537728688999778,"[0, 0, 0, 1]",15,512,9
32,10.0,4557,4.576427454012446,"[0, 0, 0, 1]",15,512,9
64,10.0,4589,4.6353390290169045,"[0, 0, 0, 1]",15,512,9
128,10.0,4653,4.73722890400677,"[0, 0, 0, 1]",15,512,9
256,10.0,4781,4.926537487015594,"[0, 0, 0, 1]",15,512,9
512,10.0,5026,5.2774081859970465,"[0, 0, 0, 1]",15,512,9
0,0.0,5026,5.297926650993759,"[0, 0, 1, 1]",15,512,10
1,0.0,5027,5.3184138069918845,"[0, 0, 1, 1]",15,512,10
2,0.0,5028,5.339343494997593,"[0, 0, 1, 1]",15,512,10
4,10.0,5032,5.361815526004648,"[1, 0, 1, 0]",15,512,10
8,10.0,5036,5.387030105019221,"[1, 0, 1, 0]",15,512,10
16,10.0,5044,5.4191568279929925,"[1, 0, 1, 0]",15,512,10
32,10.0,5060,5.463846158992965,"[1, 0, 1, 0]",15,512,10
64,10.0,5092,5.53411268099444,"[1, 0, 1, 0]",15,512,10
128,10.0,5156,5.644967361993622,"[1, 0, 1, 0]",15,512,10
256,10.0,5284,5.8453595350147225,"[1, 0, 1, 0]",15,512,10
512,10.0,5532,6.24011912199785,"[1, 0, 1, 0]",15,512,10
0,0.0,5532,6.261355644004652,"[0, 0, 1, 1]",15,512,11
1,10.0,5534,6.2852014410018455,"[0, 0, 0, 1]",15,512,11
2,10.0,5535,6.308278690004954,"[0, 0, 0, 1]",15,512,11
4,10.0,5537,6.332839414011687,"[0, 0, 0, 1]",15,512,11
8,10.0,5541,6.359918784000911,"[0, 0, 0, 1]",15,512,11
16,10.0,5549,6.394129457999952,"[0, 0, 0, 1]",15,512,11
32,10.0,5565,6.4389020719972905,"[0, 0, 0, 1]",15,512,11
64,10.0,5597,6.508768524014158,"[0, 0, 0, 1]",15,512,11
128,10.0,5661,6.62742048400105,"[0, 0, 0, 1]",15,512,11
256,10.0,5789,6.85071161101223,"[0, 0, 0, 1]",15,512,11
512,10.0,6034,7.2681677369982935,"[0, 0, 0, 1]",15,512,11
0,2.5,6034,7.289810126996599,"[1, 0, 0, 0]",15,512,12
1,2.5,6035,7.312331458000699,"[1, 0, 0, 0]",15,512,12
2,2.5,6036,7.334749592002481,"[1, 0, 0, 0]",15,512,12
4,2.5,6038,7.359480417013401,"[1, 0, 0, 0]",15,512,12
8,7.5,6043,7.387301245005801,"[1, 1, 0, 0]",15,512,12
16,7.5,6051,7.420884915016359,"[1, 1, 0, 0]",15,512,12
32,7.5,6067,7.469450216012774,"[1, 1, 0, 0]",15,512,12
64,7.5,6099,7.549579314014409,"[1, 1, 0, 0]",15,512,12
128,7.5,6163,7.681978679000167,"[1, 1, 0, 0]",15,512,12
256,7.5,6291,7.922713219013531,"[1, 1, 0, 0]",15,512,12
512,7.5,6540,8.390275885001756,"[1, 1, 0, 0]",15,512,12
0,7.5,6540,8.412704599002609,"[0, 0, 1, 0]",15,512,13
1,7.5,6541,8.436671661998844,"[0, 0, 1, 0]",15,512,13
2,7.5,6542,8.46102127301856,"[0, 0, 1, 0]",15,512,13
4,7.5,6544,8.48722952400567,"[0, 0, 1, 0]",15,512,13
8,10.0,6549,8.516802510013804,"[1, 0, 1, 0]",15,512,13
16,10.0,6557,8.553172084997641,"[1, 0, 1, 0]",15,512,13
32,10.0,6573,8.604853002994787,"[1, 0, 1, 0]",15,512,13
64,10.0,6605,8.684490896004718,"[1, 0, 1, 0]",15,512,13
128,10.0,6669,8.822538617998362,"[1, 0, 1, 0]",15,512,13
256,10.0,6797,9.08531412400771,"[1, 0, 1, 0]",15,512,13
512,10.0,7048,9.602569656010019,"[1, 0, 1, 0]",15,512,13
0,0.0,7048,9.625783055991633,"[0, 0, 1, 1]",15,512,14
1,7.5,7050,9.650865144998534,"[0, 0, 1, 0]",15,512,14
2,7.5,7051,9.675935837993165,"[0, 0, 1, 0]",15,512,14
4,10.0,7054,9.702881208999315,"[1, 0, 1, 0]",15,512,14
8,10.0,7058,9.733156013011467,"[1, 0, 1, 0]",15,512,14
16,10.0,7066,9.77130092200241,"[1, 0, 1, 0]",15,512,14
32,10.0,7082,9.823917527013691,"[1, 0, 1, 0]",15,512,14
64,10.0,7114,9.9090781470004,"[1, 0, 1, 0]",15,512,14
128,10.0,7178,10.058156623999821,"[1, 0, 1, 0]",15,512,14
256,10.0,7306,10.340501716011204,"[1, 0, 1, 0]",15,512,14
512,10.0,7554,10.87751273601316,"[1, 0, 1, 0]",15,512,14
0,7.5,7554,10.901495330996113,"[1, 1, 0, 0]",15,512,15
1,7.5,7555,10.92725813400466,"[1, 1, 0, 0]",15,512,15
2,7.5,7556,10.952905087004183,"[1, 1, 0, 0]",15,512,15
4,7.5,7558,10.980336783017265,"[1, 1, 0, 0]",15,512,15
8,7.5,7562,11.01187392801512,"[1, 1, 0, 0]",15,512,15
16,7.5,7570,11.051685379992705,"[1, 1, 0, 0]",15,512,15
32,7.5,7586,11.109865759994136,"[1, 1, 0, 0]",15,512,15
64,7.5,7618,11.200440623011673,"[1, 1, 0, 0]",15,512,15
128,7.5,7682,11.361084600008326,"[1, 1, 0, 0]",15,512,15
256,7.5,7810,11.67532101899269,"[1, 1, 0, 0]",15,512,15
512,7.5,8054,12.257094294996932,"[1, 1, 0, 0]",15,512,15
